Date;Time;Severity;Message
2026/06/26;10:24:28.686;INFO;[Config    ] Configuring the converter.;
2026/06/26;10:24:28.687;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;10:24:28.687;INFO;================================================================================;
2026/06/26;10:24:28.687;INFO;[Validation] Validating acc_csc_016_001.xosc.;
2026/06/26;10:24:28.688;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:24:28.700;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;10:24:28.701;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:24:28.749;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:24:28.750;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:24:28.750;INFO;[Validation] Validation finished. Duration: 62ms.;
2026/06/26;10:24:28.750;INFO;================================================================================;
2026/06/26;10:24:28.750;INFO;[Loading   ] Loading acc_csc_016_001.xosc;
2026/06/26;10:24:28.761;INFO;[Loading   ] Loading finished. Duration: 11ms;
2026/06/26;10:24:28.761;INFO;================================================================================;
2026/06/26;10:24:28.761;INFO;[Conversion] Converting acc_csc_016_001.xosc;
2026/06/26;10:24:29.909;INFO;[Conversion][Entity       ] Entity: TV. File "acc_csc_016_001_TV" created in project directory;
2026/06/26;10:24:29.909;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;10:24:29.909;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;10:24:29.909;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/26;10:24:29.909;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_cutout_event. Converted.;
2026/06/26;10:24:29.909;INFO;[Conversion]        [Action       ] Action: Ego_cutout_action. Converted.;
2026/06/26;10:24:29.909;INFO;[Conversion]        [Condition    ] Condition: Ego_cutout_start. Converted.;
2026/06/26;10:24:29.909;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_maintain_speed_event. Converted.;
2026/06/26;10:24:29.910;INFO;[Conversion]        [Action       ] Action: Ego_maintain_speed. Converted.;
2026/06/26;10:24:29.910;INFO;[Conversion]        [Condition    ] Condition: Ego_maintain_speed_condition. Converted.;
2026/06/26;10:24:29.910;INFO;[Conversion] Conversion finished. Duration: 1s 148ms;
2026/06/26;10:24:29.910;INFO;================================================================================;
2026/06/26;10:24:29.910;INFO;[Write     ] Writing InfoFiles;
2026/06/26;10:24:29.917;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;10:24:29.918;FATAL;IO error reading or writing info file - Error 7, File write error (No such file or directory);
