Date;Time;Severity;Message
2026/06/26;10:24:10.437;INFO;[Config    ] Configuring the converter.;
2026/06/26;10:24:10.438;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;10:24:10.438;INFO;================================================================================;
2026/06/26;10:24:10.439;INFO;[Validation] Validating acc_csc_002_001.xosc.;
2026/06/26;10:24:10.440;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:24:10.456;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;10:24:10.456;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:24:10.503;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:24:10.503;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:24:10.503;INFO;[Validation] Validation finished. Duration: 64ms.;
2026/06/26;10:24:10.503;INFO;================================================================================;
2026/06/26;10:24:10.503;INFO;[Loading   ] Loading acc_csc_002_001.xosc;
2026/06/26;10:24:10.514;INFO;[Loading   ] Loading finished. Duration: 11ms;
2026/06/26;10:24:10.514;INFO;================================================================================;
2026/06/26;10:24:10.515;INFO;[Conversion] Converting acc_csc_002_001.xosc;
2026/06/26;10:24:11.693;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_002_001_Ego" is found in project directory;
2026/06/26;10:24:11.693;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_002_001_TV" is found in project directory. File "acc_csc_002_001_TV" updated in project directory.;
2026/06/26;10:24:11.693;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;10:24:11.693;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;10:24:11.693;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/26;10:24:11.693;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cruise_control->Ego_cruise_control_maneuver->Ego_cruise_event. Converted.;
2026/06/26;10:24:11.693;INFO;[Conversion]        [Action       ] Action: Ego_cruise_action. Converted.;
2026/06/26;10:24:11.693;INFO;[Conversion]        [Condition    ] Condition: Ego_cruise_start. Converted.;
2026/06/26;10:24:11.693;INFO;[Conversion] Conversion finished. Duration: 1s 179ms;
2026/06/26;10:24:11.694;INFO;================================================================================;
2026/06/26;10:24:11.694;INFO;[Write     ] Writing InfoFiles;
2026/06/26;10:24:11.701;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;10:24:11.702;FATAL;IO error reading or writing info file - Error 7, File write error (No such file or directory);
