Date;Time;Severity;Message
2026/06/30;14:27:33.506;INFO;[Config    ] Configuring the converter.;
2026/06/30;14:27:33.506;INFO;[Config    ] Configuration finished successfully..;
2026/06/30;14:27:33.506;INFO;================================================================================;
2026/06/30;14:27:33.507;INFO;[Validation] Validating acc_csc_017_001.xosc.;
2026/06/30;14:27:33.507;INFO;--------------------------------------------------------------------------------;
2026/06/30;14:27:33.519;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/30;14:27:33.519;INFO;--------------------------------------------------------------------------------;
2026/06/30;14:27:33.557;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/30;14:27:33.557;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/30;14:27:33.557;INFO;[Validation] Validation finished. Duration: 50ms.;
2026/06/30;14:27:33.557;INFO;================================================================================;
2026/06/30;14:27:33.557;INFO;[Loading   ] Loading acc_csc_017_001.xosc;
2026/06/30;14:27:33.566;INFO;[Loading   ] Loading finished. Duration: 8ms;
2026/06/30;14:27:33.566;INFO;================================================================================;
2026/06/30;14:27:33.566;INFO;[Conversion] Converting acc_csc_017_001.xosc;
2026/06/30;14:27:34.402;WARN;[Conversion][Entity       ] Entity: Ego. Traffic template file "car_ego" cannot be located in either the project or installation directory. Check the vehicle name defined in ScenarioObject. This entity will be mapped with alternative methods;
2026/06/30;14:27:34.402;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "1_trajectory_Ego" is found in project directory;
2026/06/30;14:27:34.402;WARN;[Conversion][Entity       ] Entity: TV. Traffic template file "bus" cannot be located in either the project or installation directory. Check the vehicle name defined in ScenarioObject. This entity will be mapped with alternative methods;
2026/06/30;14:27:34.402;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "1_trajectory_TV" is found in project directory. File "1_trajectory_TV" updated in project directory.;
2026/06/30;14:27:34.402;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/30;14:27:34.402;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/30;14:27:34.402;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_cutout_event. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion]        [Action       ] Action: Ego_cutout_action. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion]        [Condition    ] Condition: Ego_cutout_start. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_maintain_speed_event. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion]        [Action       ] Action: Ego_maintain_speed. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion]        [Condition    ] Condition: Ego_maintain_speed_condition. Converted.;
2026/06/30;14:27:34.402;INFO;[Conversion] Conversion finished. Duration: 836ms;
2026/06/30;14:27:34.402;INFO;================================================================================;
2026/06/30;14:27:34.402;INFO;[Write     ] Writing InfoFiles;
2026/06/30;14:27:34.405;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/30;14:27:34.405;INFO;[Write     ] TestRun file path: Data\TestRun\1_trajectory;
2026/06/30;14:27:34.405;INFO;[Write     ] Road file path: Data\Road\1_trajectory_road.rd5;
2026/06/30;14:27:34.406;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260630_142733_acc_csc_017_001.txt;
2026/06/30;14:27:34.406;INFO;[Write     ] Writing finished. Duration: 3ms;
2026/06/30;14:27:34.406;INFO;================================================================================;
2026/06/30;14:27:34.406;INFO;Process finished successfully. Total conversion time: 899ms;
2026/06/30;14:27:34.406;INFO;================================================================================;
