Date;Time;Severity;Message
2026/06/26;14:08:50.523;INFO;[Config    ] Configuring the converter.;
2026/06/26;14:08:50.523;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;14:08:50.523;INFO;================================================================================;
2026/06/26;14:08:50.523;INFO;[Validation] Validating acc_csc_009_001.xosc.;
2026/06/26;14:08:50.524;INFO;--------------------------------------------------------------------------------;
2026/06/26;14:08:50.546;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;14:08:50.547;INFO;--------------------------------------------------------------------------------;
2026/06/26;14:08:50.583;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;14:08:50.583;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;14:08:50.583;INFO;[Validation] Validation finished. Duration: 60ms.;
2026/06/26;14:08:50.583;INFO;================================================================================;
2026/06/26;14:08:50.583;INFO;[Loading   ] Loading acc_csc_009_001.xosc;
2026/06/26;14:08:50.591;INFO;[Loading   ] Loading finished. Duration: 8ms;
2026/06/26;14:08:50.592;INFO;================================================================================;
2026/06/26;14:08:50.592;INFO;[Conversion] Converting acc_csc_009_001.xosc;
2026/06/26;14:08:51.430;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_009_Ego" is found in project directory;
2026/06/26;14:08:51.431;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_009_TV" is found in project directory. File "acc_csc_009_TV" updated in project directory.;
2026/06/26;14:08:51.431;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;14:08:51.431;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion][Entity       ] Entity: TV. Converting Maneuvers.;
2026/06/26;14:08:51.431;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutout->TV_cutout_maneuver->TV_cutout_event. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion]        [Action       ] Action: TV_cutout_action. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion]        [Condition    ] Condition: TV_cutout_start. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutout->TV_cutout_maneuver->TV_maintain_speed_event. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion]        [Action       ] Action: TV_maintain_speed. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion]        [Condition    ] Condition: TV_maintain_speed_condition. Converted.;
2026/06/26;14:08:51.431;INFO;[Conversion] Conversion finished. Duration: 839ms;
2026/06/26;14:08:51.431;INFO;================================================================================;
2026/06/26;14:08:51.431;INFO;[Write     ] Writing InfoFiles;
2026/06/26;14:08:51.433;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;14:08:51.433;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_009;
2026/06/26;14:08:51.434;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/26;14:08:51.434;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260626_140850_acc_csc_009_001.txt;
2026/06/26;14:08:51.435;INFO;[Write     ] Writing finished. Duration: 3ms;
2026/06/26;14:08:51.435;INFO;================================================================================;
2026/06/26;14:08:51.435;INFO;Process finished successfully. Total conversion time: 911ms;
2026/06/26;14:08:51.435;INFO;================================================================================;
