Date;Time;Severity;Message
2026/06/26;14:08:59.012;INFO;[Config    ] Configuring the converter.;
2026/06/26;14:08:59.012;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;14:08:59.012;INFO;================================================================================;
2026/06/26;14:08:59.012;INFO;[Validation] Validating acc_csc_018_001.xosc.;
2026/06/26;14:08:59.013;INFO;--------------------------------------------------------------------------------;
2026/06/26;14:08:59.034;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;14:08:59.034;INFO;--------------------------------------------------------------------------------;
2026/06/26;14:08:59.070;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;14:08:59.070;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;14:08:59.070;INFO;[Validation] Validation finished. Duration: 58ms.;
2026/06/26;14:08:59.070;INFO;================================================================================;
2026/06/26;14:08:59.070;INFO;[Loading   ] Loading acc_csc_018_001.xosc;
2026/06/26;14:08:59.078;INFO;[Loading   ] Loading finished. Duration: 7ms;
2026/06/26;14:08:59.078;INFO;================================================================================;
2026/06/26;14:08:59.078;INFO;[Conversion] Converting acc_csc_018_001.xosc;
2026/06/26;14:08:59.897;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_018_Ego" is found in project directory;
2026/06/26;14:08:59.897;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_018_TV" is found in project directory. File "acc_csc_018_TV" updated in project directory.;
2026/06/26;14:08:59.897;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;14:08:59.897;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/26;14:08:59.897;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_cutout_event. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion]        [Action       ] Action: Ego_cutout_action. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion]        [Condition    ] Condition: Ego_cutout_start. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion]    [Event        ] Event: act_1->Ego_cutout->Ego_cutout_maneuver->Ego_maintain_speed_event. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion]        [Action       ] Action: Ego_maintain_speed. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion]        [Condition    ] Condition: Ego_maintain_speed_condition. Converted.;
2026/06/26;14:08:59.897;INFO;[Conversion] Conversion finished. Duration: 819ms;
2026/06/26;14:08:59.898;INFO;================================================================================;
2026/06/26;14:08:59.898;INFO;[Write     ] Writing InfoFiles;
2026/06/26;14:08:59.900;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;14:08:59.900;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_018;
2026/06/26;14:08:59.901;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/26;14:08:59.901;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260626_140859_acc_csc_018_001.txt;
2026/06/26;14:08:59.901;INFO;[Write     ] Writing finished. Duration: 3ms;
2026/06/26;14:08:59.901;INFO;================================================================================;
2026/06/26;14:08:59.901;INFO;Process finished successfully. Total conversion time: 889ms;
2026/06/26;14:08:59.901;INFO;================================================================================;
