Date;Time;Severity;Message
2026/06/26;11:04:32.213;INFO;[Config    ] Configuring the converter.;
2026/06/26;11:04:32.214;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;11:04:32.215;INFO;================================================================================;
2026/06/26;11:04:32.215;INFO;[Validation] Validating acc_csc_009_001.xosc.;
2026/06/26;11:04:32.216;INFO;--------------------------------------------------------------------------------;
2026/06/26;11:04:32.243;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;11:04:32.243;INFO;--------------------------------------------------------------------------------;
2026/06/26;11:04:32.290;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;11:04:32.290;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;11:04:32.290;INFO;[Validation] Validation finished. Duration: 75ms.;
2026/06/26;11:04:32.290;INFO;================================================================================;
2026/06/26;11:04:32.291;INFO;[Loading   ] Loading acc_csc_009_001.xosc;
2026/06/26;11:04:32.302;INFO;[Loading   ] Loading finished. Duration: 11ms;
2026/06/26;11:04:32.302;INFO;================================================================================;
2026/06/26;11:04:32.303;INFO;[Conversion] Converting acc_csc_009_001.xosc;
2026/06/26;11:04:33.441;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_009_TV" is found in project directory. File "acc_csc_009_TV" updated in project directory.;
2026/06/26;11:04:33.442;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;11:04:33.442;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;11:04:33.442;ERROR;[Conversion][Entity       ] Entity: Ego. No events are defined for ego vehicle and default maneuver is not activated. This may result in a not-executable test run. Consider using default maneuver.;
2026/06/26;11:04:33.442;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/26;11:04:33.442;INFO;[Conversion][Entity       ] Entity: TV. Converting Maneuvers.;
2026/06/26;11:04:33.442;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutout->TV_cutout_maneuver->TV_cutout_event. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion]        [Action       ] Action: TV_cutout_action. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion]        [Condition    ] Condition: TV_cutout_start. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutout->TV_cutout_maneuver->TV_maintain_speed_event. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion]        [Action       ] Action: TV_maintain_speed. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion]        [Condition    ] Condition: TV_maintain_speed_condition. Converted.;
2026/06/26;11:04:33.442;INFO;[Conversion] Conversion finished. Duration: 1s 140ms;
2026/06/26;11:04:33.443;INFO;================================================================================;
2026/06/26;11:04:33.443;INFO;[Write     ] Writing InfoFiles;
2026/06/26;11:04:33.447;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;11:04:33.447;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_009;
2026/06/26;11:04:33.448;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/26;11:04:33.449;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260626_110432_acc_csc_009_001.txt;
2026/06/26;11:04:33.449;INFO;[Write     ] Writing finished. Duration: 6ms;
2026/06/26;11:04:33.450;INFO;================================================================================;
2026/06/26;11:04:33.450;INFO;Process finished successfully. Total conversion time: 1s 234ms;
2026/06/26;11:04:33.450;INFO;================================================================================;
