Date;Time;Severity;Message
2026/06/26;11:26:19.371;INFO;[Config    ] Configuring the converter.;
2026/06/26;11:26:19.372;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;11:26:19.372;INFO;================================================================================;
2026/06/26;11:26:19.372;INFO;[Validation] Validating acc_csc_007_001.xosc.;
2026/06/26;11:26:19.373;INFO;--------------------------------------------------------------------------------;
2026/06/26;11:26:19.394;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;11:26:19.401;INFO;--------------------------------------------------------------------------------;
2026/06/26;11:26:19.438;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;11:26:19.438;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;11:26:19.439;INFO;[Validation] Validation finished. Duration: 66ms.;
2026/06/26;11:26:19.439;INFO;================================================================================;
2026/06/26;11:26:19.439;INFO;[Loading   ] Loading acc_csc_007_001.xosc;
2026/06/26;11:26:19.448;INFO;[Loading   ] Loading finished. Duration: 9ms;
2026/06/26;11:26:19.448;INFO;================================================================================;
2026/06/26;11:26:19.448;INFO;[Conversion] Converting acc_csc_007_001.xosc;
2026/06/26;11:26:20.291;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "acc_csc_007_Ego" is found in project directory;
2026/06/26;11:26:20.292;INFO;[Conversion][Entity       ] Entity: TV. Traffic template file "acc_csc_007_TV" is found in project directory. File "acc_csc_007_TV" updated in project directory.;
2026/06/26;11:26:20.292;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;11:26:20.292;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion][Entity       ] Entity: TV. Converting Maneuvers.;
2026/06/26;11:26:20.292;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutin->TV_cutin_maneuver->TV_cutin_event. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion]        [Action       ] Action: TV_cutin_action. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion]        [Condition    ] Condition: TV_cutin_start. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutin->TV_cutin_maneuver->TV_maintain_speed_event. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion]        [Action       ] Action: TV_maintain_speed_action. Converted.;
2026/06/26;11:26:20.292;INFO;[Conversion]        [Condition    ] Condition: TV_maintain_speed_condition. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]    [Event        ] Event: act_1->stop_TV->TV_stop_maneuver->TV_stop_event. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]        [Action       ] Action: TV_stop_action. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]        [Condition    ] Condition: TV_stop_after_cutin. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]    [Event        ] Event: act_1->stop_TV->TV_stop_maneuver->TV_hold_stop_event. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]        [Action       ] Action: TV_hold_stop_action. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion]        [Condition    ] Condition: TV_hold_after_stop. Converted.;
2026/06/26;11:26:20.293;INFO;[Conversion] Conversion finished. Duration: 844ms;
2026/06/26;11:26:20.293;INFO;================================================================================;
2026/06/26;11:26:20.293;INFO;[Write     ] Writing InfoFiles;
2026/06/26;11:26:20.296;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;11:26:20.296;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\longitudinal_feature\ACC\acc_csc_007;
2026/06/26;11:26:20.297;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/26;11:26:20.298;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260626_112619_acc_csc_007_001.txt;
2026/06/26;11:26:20.299;INFO;[Write     ] Writing finished. Duration: 5ms;
2026/06/26;11:26:20.299;INFO;================================================================================;
2026/06/26;11:26:20.299;INFO;Process finished successfully. Total conversion time: 926ms;
2026/06/26;11:26:20.299;INFO;================================================================================;
