Date;Time;Severity;Message
2026/06/26;10:09:55.541;INFO;[Config    ] Configuring the converter.;
2026/06/26;10:09:55.543;INFO;[Config    ] Configuration finished successfully..;
2026/06/26;10:09:55.543;INFO;================================================================================;
2026/06/26;10:09:55.543;INFO;[Validation] Validating acc_csc_004_001.xosc.;
2026/06/26;10:09:55.544;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:09:55.558;INFO;[Validation] Validation succeeded with 0 errors and 0 warnings.;
2026/06/26;10:09:55.558;INFO;--------------------------------------------------------------------------------;
2026/06/26;10:09:55.603;INFO;[Validation][Ego    ] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:09:55.603;INFO;[Validation][Traffic] Validation finished with 0 errors and 0 warnings.;
2026/06/26;10:09:55.603;INFO;[Validation] Validation finished. Duration: 60ms.;
2026/06/26;10:09:55.603;INFO;================================================================================;
2026/06/26;10:09:55.604;INFO;[Loading   ] Loading acc_csc_004_001.xosc;
2026/06/26;10:09:55.615;INFO;[Loading   ] Loading finished. Duration: 11ms;
2026/06/26;10:09:55.615;INFO;================================================================================;
2026/06/26;10:09:55.615;INFO;[Conversion] Converting acc_csc_004_001.xosc;
2026/06/26;10:09:56.764;INFO;[Conversion][Entity       ] Entity: Ego. Vehicle Infofile "DemoCar" is found in project directory;
2026/06/26;10:09:56.764;INFO;[Conversion][Entity       ] Entity: TV. File "acc_csc_004_TV" created in project directory;
2026/06/26;10:09:56.765;INFO;[Conversion] Global StopTrigger converted successfully.;
2026/06/26;10:09:56.765;INFO;[Conversion]        [Condition    ] Condition: end. Converted.;
2026/06/26;10:09:56.765;ERROR;[Conversion][Entity       ] Entity: Ego. No events are defined for ego vehicle and default maneuver is not activated. This may result in a not-executable test run. Consider using default maneuver.;
2026/06/26;10:09:56.765;INFO;[Conversion][Entity       ] Entity: Ego. Converting Maneuvers as Ego.;
2026/06/26;10:09:56.765;INFO;[Conversion][Entity       ] Entity: TV. Converting Maneuvers.;
2026/06/26;10:09:56.765;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutin->TV_cutin_maneuver->TV_cutin_event. Converted.;
2026/06/26;10:09:56.765;INFO;[Conversion]        [Action       ] Action: TV_cutin_action. Converted.;
2026/06/26;10:09:56.765;INFO;[Conversion]        [Condition    ] Condition: TV_cutin_start. Converted.;
2026/06/26;10:09:56.765;INFO;[Conversion]    [Event        ] Event: act_1->TV_cutin->TV_cutin_maneuver->TV_maintain_speed_event. Converted.;
2026/06/26;10:09:56.765;INFO;[Conversion]        [Action       ] Action: TV_maintain_speed_action. Converted.;
2026/06/26;10:09:56.765;INFO;[Conversion]        [Condition    ] Condition: TV_maintain_speed_condition. Converted.;
2026/06/26;10:09:56.766;INFO;[Conversion] Conversion finished. Duration: 1s 150ms;
2026/06/26;10:09:56.766;INFO;================================================================================;
2026/06/26;10:09:56.766;INFO;[Write     ] Writing InfoFiles;
2026/06/26;10:09:56.770;INFO;[Write     ] Driver template file "Data\Driver\Template\Car_Normal_osc" is found in project directory;
2026/06/26;10:09:56.771;INFO;[Write     ] TestRun file path: Data\TestRun\OSC_Imported\ACC\acc_csc_004;
2026/06/26;10:09:56.771;INFO;[Write     ] Road file path: Data\Road\ALKS_Road_Different_Curvatures.rd5;
2026/06/26;10:09:56.772;INFO;[Write     ] Log file path: SimOutput\OSC2CM_Log\OSC2CM_Log_20260626_100955_acc_csc_004_001.txt;
2026/06/26;10:09:56.773;INFO;[Write     ] Writing finished. Duration: 7ms;
2026/06/26;10:09:56.773;INFO;================================================================================;
2026/06/26;10:09:56.773;INFO;Process finished successfully. Total conversion time: 1s 229ms;
2026/06/26;10:09:56.773;INFO;================================================================================;
